component_id,name,kind,project,backend,mapped_public_sources,covered,n_sources,category,mapped_to_source,note
origenemcp.tool.get_metabolism_id,get_metabolism_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_metabolism_ids,get_metabolism_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_metadata,get_metadata,tool,OrigeneMCP,mcp,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_nonclinical_toxicology_info_by_drug_name,get_nonclinical_toxicology_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_nonteratogenic_effects_by_drug_name,get_nonteratogenic_effects_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ontology_ancestors,get_ontology_ancestors,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ontology_ancestors_chart,get_ontology_ancestors_chart,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ontology_descendants,get_ontology_descendants,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ontology_id,get_ontology_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ontology_name,get_ontology_name,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_organelle_by_taxon_dataset_report,get_organelle_by_taxon_dataset_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_organelle_dataset_report,get_organelle_dataset_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_organelle_download,get_organelle_download,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_organism,get_organism,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_organism_id,get_organism_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_organism_ids,get_organism_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_other_safety_info_by_drug_name,get_other_safety_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_overdosage_info_by_drug_name,get_overdosage_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_overlap_id,get_overlap_id,tool,OrigeneMCP,mcp,ensembl;clinicaltrials,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_pediatric_use_info_by_drug_name,get_pediatric_use_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_population_use_info_by_drug_name,get_population_use_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ppi_enrichment,get_ppi_enrichment,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_precautions_by_drug_name,get_precautions_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_pregnancy_effects_info_by_drug_name,get_pregnancy_effects_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_principal_display_panel_by_drug_name,get_principal_display_panel_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_prokaryote_gene_dataset_by_refseq_protein_accession,get_prokaryote_gene_dataset_by_refseq_protein_accession,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_protein_classification_id,get_protein_classification_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_protein_classification_ids,get_protein_classification_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_protein_summary_by_accession,get_protein_summary_by_accession,tool,OrigeneMCP,mcp,uniprot;pubchem,True,2,ROUTABLE - equivalent live public source available,True,
biomni.tool.get_protocol_details,get_protocol_details,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
agentomics.tool.get_provider_from_string,get_provider_from_string,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.get_pubchem_compound_by_cid,get_pubchem_compound_by_cid,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_purpose_info_by_drug_name,get_purpose_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_recent_changes_by_drug_name,get_recent_changes_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_residue_warning_by_drug_name,get_residue_warning_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_risk_info_by_drug_name,get_risk_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_route_info_by_drug_name,get_route_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_safe_handling_warnings_by_drug_name,get_safe_handling_warnings_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_safety_summary_by_drug_name,get_safety_summary_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_search_areas,get_search_areas,tool,OrigeneMCP,mcp,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_sequence_assemblies,get_sequence_assemblies,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_sequence_id,get_sequence_id,tool,OrigeneMCP,mcp,ensembl;ncbi_eutils,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_sids_by_name,get_sids_by_name,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_similarity_scores_of_the_protein_set,get_similarity_scores_of_the_protein_set,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.get_source,get_source,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_source_id,get_source_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_source_ids,get_source_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_species_binding_matrix,get_species_binding_matrix,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_spl_indexing_data_elements_by_drug_name,get_spl_indexing_data_elements_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_spl_unclassified_section_by_drug_name,get_spl_unclassified_section_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
agentomics.tool.get_split_metrics,get_split_metrics,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.get_status,get_status,tool,OrigeneMCP,mcp,chembl;clinicaltrials,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_stop_use_info_by_drug_name,get_stop_use_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_string_network_interaction,get_string_network_interaction,tool,OrigeneMCP,mcp,string,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_study_size_stats,get_study_size_stats,tool,OrigeneMCP,mcp,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_substance_by_name,get_substance_by_name,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_substance_by_sid,get_substance_by_sid,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_substance_by_sid_pcp,get_substance_by_sid_pcp,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_substances_by_name_pcp,get_substances_by_name_pcp,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_substances_source_id,get_substances_source_id,tool,OrigeneMCP,mcp,chembl;pubchem,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_substances_synonyms,get_substances_synonyms,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_synonyms,get_synonyms,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target,get_target,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_classes_by_ensemblid,get_target_classes_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_classes_by_name,get_target_classes_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_component_id,get_target_component_id,tool,OrigeneMCP,mcp,uniprot;chembl,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_component_ids,get_target_component_ids,tool,OrigeneMCP,mcp,uniprot;chembl,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_constraint_info_by_ensemblid,get_target_constraint_info_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_constraint_info_by_name,get_target_constraint_info_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_disease_evidence_by_name,get_target_disease_evidence_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_enabling_packages_by_ensemblid,get_target_enabling_packages_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_enabling_packages_by_name,get_target_enabling_packages_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_ensembl_id,get_target_ensembl_id,tool,OrigeneMCP,mcp,ensembl;openfda;opentargets,True,3,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_gene_ontology_by_ensemblid,get_target_gene_ontology_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_gene_ontology_by_name,get_target_gene_ontology_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_homologues_by_ensemblid,get_target_homologues_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_homologues_by_name,get_target_homologues_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_id,get_target_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_id_description_by_name,get_target_id_description_by_name,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_ids,get_target_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_interactions_by_name,get_target_interactions_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_relation,get_target_relation,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_relation_id,get_target_relation_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_relation_ids,get_target_relation_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_safety_profile_by_name,get_target_safety_profile_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_subcellular_locations_by_ensemblid,get_target_subcellular_locations_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_subcellular_locations_by_name,get_target_subcellular_locations_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_synonyms_by_ensemblid,get_target_synonyms_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_synonyms_by_name,get_target_synonyms_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_tractability_by_ensemblid,get_target_tractability_by_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_target_tractability_by_name,get_target_tractability_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy,get_taxonomy,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy_classification,get_taxonomy_classification,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy_dataset_report,get_taxonomy_dataset_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy_download,get_taxonomy_download,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy_filtered_subtree,get_taxonomy_filtered_subtree,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy_id,get_taxonomy_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy_links,get_taxonomy_links,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_taxonomy_name,get_taxonomy_name,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
