component_id,name,kind,project,omics_type,backend,lifecycle_state,executable_now,blocking_category,blocking_reason,unblocking_action,license_spdx,integration_mode,n_missing_python,missing_python,commit,source_path
origenemcp.tool.get_go_slim_ids,get_go_slim_ids,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_health_claims_by_drug_name,get_health_claims_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_homology_id,get_homology_id,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_homology_symbol,get_homology_symbol,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_hpo_id_by_phenotype,get_HPO_ID_by_phenotype,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/monarch_tools.json
origenemcp.tool.get_image,get_image,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_inactive_ingredient_info_by_drug_name,get_inactive_ingredient_info_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_indications_by_drug_name,get_indications_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_info_analysis,get_info_analysis,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",Apache-2.0,vendor,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_assembly,get_info_assembly,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_biotypes,get_info_biotypes,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_biotypes_groups,get_info_biotypes_groups,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_biotypes_name,get_info_biotypes_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_compara_methods,get_info_compara_methods,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_compara_species_sets,get_info_compara_species_sets,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_comparas,get_info_comparas,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_divisions,get_info_divisions,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_eg_version,get_info_eg_version,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_external_dbs,get_info_external_dbs,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_for_nursing_mothers_by_drug_name,get_info_for_nursing_mothers_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_info_for_patients_by_drug_name,get_info_for_patients_by_drug_name,tool,OrigeneMCP,clinical,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_info_genomes,get_info_genomes,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_genomes_accession,get_info_genomes_accession,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_genomes_assembly,get_info_genomes_assembly,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_genomes_division,get_info_genomes_division,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_genomes_taxonomy,get_info_genomes_taxonomy,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_on_conditions_for_doctor_consultation_by_drug_name,get_info_on_conditions_for_doctor_consultation_by_drug_name,tool,OrigeneMCP,clinical,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_info_on_consulting_doctor_pharmacist_for_drug_interactions_by_drug_name,get_info_on_consulting_doctor_pharmacist_for_drug_interactions_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_info_ping,get_info_ping,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_rest,get_info_rest,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_software,get_info_software,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_species,get_info_species,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_variation,get_info_variation,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_variation_consequence_types,get_info_variation_consequence_types,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_info_variation_populations,get_info_variation_populations,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_information_for_owners_or_caregivers_by_drug_name,get_information_for_owners_or_caregivers_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_ingredients_by_drug_name,get_ingredients_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_instructions_for_use_by_drug_name,get_instructions_for_use_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_isomeric_smiles,get_isomeric_smiles,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/pubchem/server.py
origenemcp.tool.get_iupac_name,get_iupac_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/pubchem/server.py
origenemcp.tool.get_known_drugs_by_drug_chemblid,get_known_drugs_by_drug_chemblId,tool,OrigeneMCP,clinical,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/opentarget_tools.json
origenemcp.tool.get_lab_test_interference_info_by_drug_name,get_lab_test_interference_info_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_lab_tests_by_drug_name,get_lab_tests_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_ld,get_ld,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_ld_pairwise,get_ld_pairwise,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_ld_region,get_ld_region,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_lookup_id,get_lookup_id,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_lookup_symbol,get_lookup_symbol,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_map,get_map,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_map_cdna,get_map_cdna,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_map_cds,get_map_cds,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_map_translation,get_map_translation,tool,OrigeneMCP,wgs,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_mechanism,get_mechanism,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_mechanism_id,get_mechanism_id,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_mechanism_ids,get_mechanism_ids,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_mechanism_of_action_by_drug_name,get_mechanism_of_action_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_medication_guide_info_by_drug_name,get_medication_guide_info_by_drug_name,tool,OrigeneMCP,clinical,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_metabolism,get_metabolism,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_metabolism_id,get_metabolism_id,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_metabolism_ids,get_metabolism_ids,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_metadata,get_metadata,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/clinicaltrials/server.py
origenemcp.tool.get_molecular_formula,get_molecular_formula,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/pubchem/server.py
origenemcp.tool.get_molecular_weight,get_molecular_weight,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/pubchem/server.py
origenemcp.tool.get_molecule_form,get_molecule_form,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_molecule_form_id,get_molecule_form_id,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_molecule_form_ids,get_molecule_form_ids,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_molecule_id,get_molecule_id,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_molecule_ids,get_molecule_ids,tool,OrigeneMCP,chemistry,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_nonclinical_toxicology_info_by_drug_name,get_nonclinical_toxicology_info_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_nonteratogenic_effects_by_drug_name,get_nonteratogenic_effects_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_ontology_ancestors,get_ontology_ancestors,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_ontology_ancestors_chart,get_ontology_ancestors_chart,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_ontology_descendants,get_ontology_descendants,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_ontology_id,get_ontology_id,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_ontology_name,get_ontology_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ensembl/server.py
origenemcp.tool.get_organelle_by_taxon_dataset_report,get_organelle_by_taxon_dataset_report,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ncbi/server.py
origenemcp.tool.get_organelle_dataset_report,get_organelle_dataset_report,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ncbi/server.py
origenemcp.tool.get_organelle_download,get_organelle_download,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/ncbi/server.py
origenemcp.tool.get_organism,get_organism,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_organism_id,get_organism_id,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_organism_ids,get_organism_ids,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/chembl/server.py
origenemcp.tool.get_other_safety_info_by_drug_name,get_other_safety_info_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
origenemcp.tool.get_overdosage_info_by_drug_name,get_overdosage_info_by_drug_name,tool,OrigeneMCP,general,mcp,RESOLVED,False,"NEEDS_DISPATCHER - route resolved, MCP client not bound",no MCP dispatcher bound to this runtime,"bind an MCP client (1 integration point, unblocks the largest bucket)",NONE,federated,0,,,OrigeneMCP/tools/tooluniverse/data/fda_drug_labeling_tools.json
